RSA,ZCTA,RSA_Name,CMS_region,CMS_office
E0040,45248,"OH, Hamilton County [Urban core]",V,Chicago
E0040,45249,"OH, Hamilton County [Urban core]",V,Chicago
E0040,45251,"OH, Hamilton County [Urban core]",V,Chicago
E0040,45252,"OH, Hamilton County [Urban core]",V,Chicago
E0040,45255,"OH, Hamilton County [Urban core]",V,Chicago
E0040,45311,"OH, Hamilton County [Urban core]",V,Chicago
E0040,45330,"OH, Hamilton County [Urban core]",V,Chicago
E0040,47010,"OH, Hamilton County [Urban core]",V,Chicago
E0041,45005,"OH, Montgomery County [Urban core] [Central] One",V,Chicago
E0041,45032,"OH, Montgomery County [Urban core] [Central] One",V,Chicago
E0041,45066,"OH, Montgomery County [Urban core] [Central] One",V,Chicago
E0041,45068,"OH, Montgomery County [Urban core] [Central] One",V,Chicago
E0041,45164,"OH, Montgomery County [Urban core] [Central] One",V,Chicago
E0041,45301,"OH, Montgomery County [Urban core] [Central] One",V,Chicago
E0041,45305,"OH, Montgomery County [Urban core] [Central] One",V,Chicago
E0041,45307,"OH, Montgomery County [Urban core] [Central] One",V,Chicago
E0041,45314,"OH, Montgomery County [Urban core] [Central] One",V,Chicago
E0041,45316,"OH, Montgomery County [Urban core] [Central] One",V,Chicago
E0041,45319,"OH, Montgomery County [Urban core] [Central] One",V,Chicago
E0041,45323,"OH, Montgomery County [Urban core] [Central] One",V,Chicago
E0041,45324,"OH, Montgomery County [Urban core] [Central] One",V,Chicago
E0041,45325,"OH, Montgomery County [Urban core] [Central] One",V,Chicago
E0041,45327,"OH, Montgomery County [Urban core] [Central] One",V,Chicago
E0041,45335,"OH, Montgomery County [Urban core] [Central] One",V,Chicago
E0041,45341,"OH, Montgomery County [Urban core] [Central] One",V,Chicago
E0041,45342,"OH, Montgomery County [Urban core] [Central] One",V,Chicago
E0041,45344,"OH, Montgomery County [Urban core] [Central] One",V,Chicago
E0041,45370,"OH, Montgomery County [Urban core] [Central] One",V,Chicago
E0041,45384,"OH, Montgomery County [Urban core] [Central] One",V,Chicago
E0041,45385,"OH, Montgomery County [Urban core] [Central] One",V,Chicago
E0041,45387,"OH, Montgomery County [Urban core] [Central] One",V,Chicago
E0041,45403,"OH, Montgomery County [Urban core] [Central] One",V,Chicago
E0041,45404,"OH, Montgomery County [Urban core] [Central] One",V,Chicago
E0041,45409,"OH, Montgomery County [Urban core] [Central] One",V,Chicago
E0041,45410,"OH, Montgomery County [Urban core] [Central] One",V,Chicago
E0041,45419,"OH, Montgomery County [Urban core] [Central] One",V,Chicago
E0041,45420,"OH, Montgomery County [Urban core] [Central] One",V,Chicago
E0041,45424,"OH, Montgomery County [Urban core] [Central] One",V,Chicago
E0041,45429,"OH, Montgomery County [Urban core] [Central] One",V,Chicago
E0041,45430,"OH, Montgomery County [Urban core] [Central] One",V,Chicago
E0041,45431,"OH, Montgomery County [Urban core] [Central] One",V,Chicago
E0041,45432,"OH, Montgomery County [Urban core] [Central] One",V,Chicago
E0041,45433,"OH, Montgomery County [Urban core] [Central] One",V,Chicago
E0041,45434,"OH, Montgomery County [Urban core] [Central] One",V,Chicago
E0041,45439,"OH, Montgomery County [Urban core] [Central] One",V,Chicago
E0041,45440,"OH, Montgomery County [Urban core] [Central] One",V,Chicago
E0041,45449,"OH, Montgomery County [Urban core] [Central] One",V,Chicago
E0041,45458,"OH, Montgomery County [Urban core] [Central] One",V,Chicago
E0041,45459,"OH, Montgomery County [Urban core] [Central] One",V,Chicago
E0042,45308,"OH, Montgomery County [Urban core] [Central] Two",V,Chicago
E0042,45309,"OH, Montgomery County [Urban core] [Central] Two",V,Chicago
E0042,45312,"OH, Montgomery County [Urban core] [Central] Two",V,Chicago
E0042,45315,"OH, Montgomery County [Urban core] [Central] Two",V,Chicago
E0042,45318,"OH, Montgomery County [Urban core] [Central] Two",V,Chicago
E0042,45322,"OH, Montgomery County [Urban core] [Central] Two",V,Chicago
E0042,45326,"OH, Montgomery County [Urban core] [Central] Two",V,Chicago
E0042,45328,"OH, Montgomery County [Urban core] [Central] Two",V,Chicago
E0042,45337,"OH, Montgomery County [Urban core] [Central] Two",V,Chicago
E0042,45338,"OH, Montgomery County [Urban core] [Central] Two",V,Chicago
E0042,45339,"OH, Montgomery County [Urban core] [Central] Two",V,Chicago
E0042,45345,"OH, Montgomery County [Urban core] [Central] Two",V,Chicago
E0042,45354,"OH, Montgomery County [Urban core] [Central] Two",V,Chicago
E0042,45356,"OH, Montgomery County [Urban core] [Central] Two",V,Chicago
E0042,45359,"OH, Montgomery County [Urban core] [Central] Two",V,Chicago
E0042,45361,"OH, Montgomery County [Urban core] [Central] Two",V,Chicago
E0042,45371,"OH, Montgomery County [Urban core] [Central] Two",V,Chicago
E0042,45373,"OH, Montgomery County [Urban core] [Central] Two",V,Chicago
E0042,45377,"OH, Montgomery County [Urban core] [Central] Two",V,Chicago
E0042,45378,"OH, Montgomery County [Urban core] [Central] Two",V,Chicago
E0042,45383,"OH, Montgomery County [Urban core] [Central] Two",V,Chicago
E0042,45402,"OH, Montgomery County [Urban core] [Central] Two",V,Chicago
E0042,45405,"OH, Montgomery County [Urban core] [Central] Two",V,Chicago
E0042,45406,"OH, Montgomery County [Urban core] [Central] Two",V,Chicago
E0042,45414,"OH, Montgomery County [Urban core] [Central] Two",V,Chicago
E0042,45415,"OH, Montgomery County [Urban core] [Central] Two",V,Chicago
E0042,45416,"OH, Montgomery County [Urban core] [Central] Two",V,Chicago
E0042,45417,"OH, Montgomery County [Urban core] [Central] Two",V,Chicago
E0042,45426,"OH, Montgomery County [Urban core] [Central] Two",V,Chicago
E0042,45428,"OH, Montgomery County [Urban core] [Central] Two",V,Chicago
E0043,45101,"OH, Brown County [Urban core]",V,Chicago
E0043,45112,"OH, Brown County [Urban core]",V,Chicago
E0043,45120,"OH, Brown County [Urban core]",V,Chicago
E0043,45121,"OH, Brown County [Urban core]",V,Chicago
E0043,45130,"OH, Brown County [Urban core]",V,Chicago
E0043,45131,"OH, Brown County [Urban core]",V,Chicago
E0043,45154,"OH, Brown County [Urban core]",V,Chicago
E0043,45155,"OH, Brown County [Urban core]",V,Chicago
E0043,45156,"OH, Brown County [Urban core]",V,Chicago
E0043,45167,"OH, Brown County [Urban core]",V,Chicago
E0043,45168,"OH, Brown County [Urban core]",V,Chicago
E0043,45171,"OH, Brown County [Urban core]",V,Chicago
E0044,45113,"OH, Wilmington [Suburban]",V,Chicago
E0044,45146,"OH, Wilmington [Suburban]",V,Chicago
E0044,45148,"OH, Wilmington [Suburban]",V,Chicago
E0044,45159,"OH, Wilmington [Suburban]",V,Chicago
E0044,45169,"OH, Wilmington [Suburban]",V,Chicago
E0044,45177,"OH, Wilmington [Suburban]",V,Chicago
E0045,45144,"OH, Portsmouth [Small town/rural]",V,Chicago
E0045,45616,"OH, Portsmouth [Small town/rural]",V,Chicago
E0045,45650,"OH, Portsmouth [Small town/rural]",V,Chicago
E0045,45660,"OH, Portsmouth [Small town/rural]",V,Chicago
E0045,45679,"OH, Portsmouth [Small town/rural]",V,Chicago
E0045,45693,"OH, Portsmouth [Small town/rural]",V,Chicago
E0045,45697,"OH, Portsmouth [Small town/rural]",V,Chicago
E0046,45303,"OH, Dayton-Springfield-Kettering [Suburban]",V,Chicago
E0046,45304,"OH, Dayton-Springfield-Kettering [Suburban]",V,Chicago
E0046,45331,"OH, Dayton-Springfield-Kettering [Suburban]",V,Chicago
E0046,45332,"OH, Dayton-Springfield-Kettering [Suburban]",V,Chicago
E0046,45346,"OH, Dayton-Springfield-Kettering [Suburban]",V,Chicago
E0046,45348,"OH, Dayton-Springfield-Kettering [Suburban]",V,Chicago
E0046,45351,"OH, Dayton-Springfield-Kettering [Suburban]",V,Chicago
E0046,45352,"OH, Dayton-Springfield-Kettering [Suburban]",V,Chicago
E0046,45358,"OH, Dayton-Springfield-Kettering [Suburban]",V,Chicago
E0046,45362,"OH, Dayton-Springfield-Kettering [Suburban]",V,Chicago
E0046,45363,"OH, Dayton-Springfield-Kettering [Suburban]",V,Chicago
E0046,45380,"OH, Dayton-Springfield-Kettering [Suburban]",V,Chicago
E0046,45382,"OH, Dayton-Springfield-Kettering [Suburban]",V,Chicago
E0046,45388,"OH, Dayton-Springfield-Kettering [Suburban]",V,Chicago
E0046,45390,"OH, Dayton-Springfield-Kettering [Suburban]",V,Chicago
E0047,45347,"IN, Richmond-Connersville [Suburban]",V,Chicago
E0047,46127,"IN, Richmond-Connersville [Suburban]",V,Chicago
E0047,46133,"IN, Richmond-Connersville [Suburban]",V,Chicago
E0047,47003,"IN, Richmond-Connersville [Suburban]",V,Chicago
E0047,47324,"IN, Richmond-Connersville [Suburban]",V,Chicago
E0047,47325,"IN, Richmond-Connersville [Suburban]",V,Chicago
E0047,47327,"IN, Richmond-Connersville [Suburban]",V,Chicago
E0047,47330,"IN, Richmond-Connersville [Suburban]",V,Chicago
E0047,47331,"IN, Richmond-Connersville [Suburban]",V,Chicago
E0047,47335,"IN, Richmond-Connersville [Suburban]",V,Chicago
E0047,47339,"IN, Richmond-Connersville [Suburban]",V,Chicago
E0047,47341,"IN, Richmond-Connersville [Suburban]",V,Chicago
E0047,47345,"IN, Richmond-Connersville [Suburban]",V,Chicago
E0047,47346,"IN, Richmond-Connersville [Suburban]",V,Chicago
E0047,47353,"IN, Richmond-Connersville [Suburban]",V,Chicago
E0047,47355,"IN, Richmond-Connersville [Suburban]",V,Chicago
E0047,47357,"IN, Richmond-Connersville [Suburban]",V,Chicago
E0047,47358,"IN, Richmond-Connersville [Suburban]",V,Chicago
E0047,47360,"IN, Richmond-Connersville [Suburban]",V,Chicago
E0047,47374,"IN, Richmond-Connersville [Suburban]",V,Chicago
E0047,47393,"IN, Richmond-Connersville [Suburban]",V,Chicago
E0048,45614,"OH, Gallipolis [Suburban]",V,Chicago
E0048,45620,"OH, Gallipolis [Suburban]",V,Chicago
E0048,45623,"OH, Gallipolis [Suburban]",V,Chicago
E0048,45631,"OH, Gallipolis [Suburban]",V,Chicago
E0048,45658,"OH, Gallipolis [Suburban]",V,Chicago
E0048,45674,"OH, Gallipolis [Suburban]",V,Chicago
E0048,45685,"OH, Gallipolis [Suburban]",V,Chicago
E0048,45686,"OH, Gallipolis [Suburban]",V,Chicago
E0048,45741,"OH, Gallipolis [Suburban]",V,Chicago
E0048,45760,"OH, Gallipolis [Suburban]",V,Chicago
E0048,45769,"OH, Gallipolis [Suburban]",V,Chicago
E0048,45770,"OH, Gallipolis [Suburban]",V,Chicago
E0048,45771,"OH, Gallipolis [Suburban]",V,Chicago
E0048,45775,"OH, Gallipolis [Suburban]",V,Chicago
E0048,45779,"OH, Gallipolis [Suburban]",V,Chicago
E0049,45629,"OH, Portsmouth [Suburban]",V,Chicago
E0049,45630,"OH, Portsmouth [Suburban]",V,Chicago
E0049,45648,"OH, Portsmouth [Suburban]",V,Chicago
E0049,45652,"OH, Portsmouth [Suburban]",V,Chicago
E0049,45653,"OH, Portsmouth [Suburban]",V,Chicago
E0049,45657,"OH, Portsmouth [Suburban]",V,Chicago
E0049,45662,"OH, Portsmouth [Suburban]",V,Chicago
E0049,45663,"OH, Portsmouth [Suburban]",V,Chicago
E0049,45671,"OH, Portsmouth [Suburban]",V,Chicago
E0049,45682,"OH, Portsmouth [Suburban]",V,Chicago
E0049,45684,"OH, Portsmouth [Suburban]",V,Chicago
E0049,45694,"OH, Portsmouth [Suburban]",V,Chicago
E0050,43111,"OH, Athens [Suburban]",V,Chicago
E0050,43144,"OH, Athens [Suburban]",V,Chicago
E0050,43728,"OH, Athens [Suburban]",V,Chicago
E0050,45701,"OH, Athens [Suburban]",V,Chicago
E0050,45710,"OH, Athens [Suburban]",V,Chicago
E0050,45711,"OH, Athens [Suburban]",V,Chicago
E0050,45716,"OH, Athens [Suburban]",V,Chicago
E0050,45719,"OH, Athens [Suburban]",V,Chicago
E0050,45732,"OH, Athens [Suburban]",V,Chicago
E0050,45735,"OH, Athens [Suburban]",V,Chicago
E0050,45740,"OH, Athens [Suburban]",V,Chicago
E0050,45761,"OH, Athens [Suburban]",V,Chicago
E0050,45764,"OH, Athens [Suburban]",V,Chicago
E0050,45766,"OH, Athens [Suburban]",V,Chicago
E0050,45776,"OH, Athens [Suburban]",V,Chicago
E0050,45778,"OH, Athens [Suburban]",V,Chicago
E0050,45780,"OH, Athens [Suburban]",V,Chicago
E0050,45782,"OH, Athens [Suburban]",V,Chicago
E0051,45310,"OH, Celina [Suburban]",V,Chicago
E0051,45822,"OH, Celina [Suburban]",V,Chicago
E0051,45826,"OH, Celina [Suburban]",V,Chicago
E0051,45828,"OH, Celina [Suburban]",V,Chicago
E0051,45846,"OH, Celina [Suburban]",V,Chicago
E0051,45860,"OH, Celina [Suburban]",V,Chicago
E0051,45866,"OH, Celina [Suburban]",V,Chicago
E0051,45883,"OH, Celina [Suburban]",V,Chicago
E0052,45827,"OH, Lima [Large rural]",V,Chicago
E0052,45830,"OH, Lima [Large rural]",V,Chicago
E0052,45831,"OH, Lima [Large rural]",V,Chicago
E0052,45833,"OH, Lima [Large rural]",V,Chicago
E0052,45844,"OH, Lima [Large rural]",V,Chicago
E0052,45853,"OH, Lima [Large rural]",V,Chicago
E0052,45856,"OH, Lima [Large rural]",V,Chicago
E0052,45864,"OH, Lima [Large rural]",V,Chicago
E0052,45875,"OH, Lima [Large rural]",V,Chicago
E0052,45876,"OH, Lima [Large rural]",V,Chicago
E0053,45832,"OH, Van Wert [Suburban]",V,Chicago
E0053,45863,"OH, Van Wert [Suburban]",V,Chicago
E0053,45874,"OH, Van Wert [Suburban]",V,Chicago
E0053,45886,"OH, Van Wert [Suburban]",V,Chicago
E0053,45891,"OH, Van Wert [Suburban]",V,Chicago
E0053,45899,"OH, Van Wert [Suburban]",V,Chicago
E0054,45865,"OH, Wapakoneta [Large rural]",V,Chicago
E0054,45869,"OH, Wapakoneta [Large rural]",V,Chicago
E0054,45871,"OH, Wapakoneta [Large rural]",V,Chicago
E0054,45885,"OH, Wapakoneta [Large rural]",V,Chicago
E0055,46001,"IN, Madison County [Urban core]",V,Chicago
E0055,46011,"IN, Madison County [Urban core]",V,Chicago
E0055,46012,"IN, Madison County [Urban core]",V,Chicago
E0055,46013,"IN, Madison County [Urban core]",V,Chicago
E0055,46016,"IN, Madison County [Urban core]",V,Chicago
E0055,46017,"IN, Madison County [Urban core]",V,Chicago
E0055,46036,"IN, Madison County [Urban core]",V,Chicago
E0055,46044,"IN, Madison County [Urban core]",V,Chicago
E0055,46051,"IN, Madison County [Urban core]",V,Chicago
E0055,46056,"IN, Madison County [Urban core]",V,Chicago
E0055,46064,"IN, Madison County [Urban core]",V,Chicago
E0055,46070,"IN, Madison County [Urban core]",V,Chicago
E0055,47334,"IN, Madison County [Urban core]",V,Chicago
E0055,47356,"IN, Madison County [Urban core]",V,Chicago
E0055,47388,"IN, Madison County [Urban core]",V,Chicago
E0056,46030,"IN, Marion County [Urban core]",V,Chicago
E0056,46031,"IN, Marion County [Urban core]",V,Chicago
E0056,46032,"IN, Marion County [Urban core]",V,Chicago
E0056,46033,"IN, Marion County [Urban core]",V,Chicago
E0056,46034,"IN, Marion County [Urban core]",V,Chicago
E0056,46037,"IN, Marion County [Urban core]",V,Chicago
E0056,46038,"IN, Marion County [Urban core]",V,Chicago
E0056,46040,"IN, Marion County [Urban core]",V,Chicago
E0056,46048,"IN, Marion County [Urban core]",V,Chicago
E0056,46055,"IN, Marion County [Urban core]",V,Chicago
E0056,46060,"IN, Marion County [Urban core]",V,Chicago
E0056,46062,"IN, Marion County [Urban core]",V,Chicago
E0056,46069,"IN, Marion County [Urban core]",V,Chicago
E0056,46074,"IN, Marion County [Urban core]",V,Chicago
E0056,46075,"IN, Marion County [Urban core]",V,Chicago
E0056,46077,"IN, Marion County [Urban core]",V,Chicago
E0056,46104,"IN, Marion County [Urban core]",V,Chicago
E0056,46106,"IN, Marion County [Urban core]",V,Chicago
E0056,46107,"IN, Marion County [Urban core]",V,Chicago
E0056,46111,"IN, Marion County [Urban core]",V,Chicago
E0056,46112,"IN, Marion County [Urban core]",V,Chicago
E0056,46113,"IN, Marion County [Urban core]",V,Chicago
E0056,46115,"IN, Marion County [Urban core]",V,Chicago
E0056,46117,"IN, Marion County [Urban core]",V,Chicago
E0056,46123,"IN, Marion County [Urban core]",V,Chicago
E0056,46124,"IN, Marion County [Urban core]",V,Chicago
E0056,46125,"IN, Marion County [Urban core]",V,Chicago
E0056,46131,"IN, Marion County [Urban core]",V,Chicago
E0056,46140,"IN, Marion County [Urban core]",V,Chicago
E0056,46142,"IN, Marion County [Urban core]",V,Chicago
E0056,46143,"IN, Marion County [Urban core]",V,Chicago
E0056,46146,"IN, Marion County [Urban core]",V,Chicago
E0056,46147,"IN, Marion County [Urban core]",V,Chicago
E0056,46148,"IN, Marion County [Urban core]",V,Chicago
E0056,46149,"IN, Marion County [Urban core]",V,Chicago
E0056,46151,"IN, Marion County [Urban core]",V,Chicago
E0056,46155,"IN, Marion County [Urban core]",V,Chicago
E0056,46156,"IN, Marion County [Urban core]",V,Chicago
E0056,46157,"IN, Marion County [Urban core]",V,Chicago
E0056,46158,"IN, Marion County [Urban core]",V,Chicago
E0056,46160,"IN, Marion County [Urban core]",V,Chicago
E0056,46162,"IN, Marion County [Urban core]",V,Chicago
E0056,46163,"IN, Marion County [Urban core]",V,Chicago
E0056,46164,"IN, Marion County [Urban core]",V,Chicago
E0056,46166,"IN, Marion County [Urban core]",V,Chicago
E0056,46167,"IN, Marion County [Urban core]",V,Chicago
E0056,46168,"IN, Marion County [Urban core]",V,Chicago
E0056,46173,"IN, Marion County [Urban core]",V,Chicago
E0056,46181,"IN, Marion County [Urban core]",V,Chicago
E0056,46183,"IN, Marion County [Urban core]",V,Chicago
E0056,46184,"IN, Marion County [Urban core]",V,Chicago
E0056,46186,"IN, Marion County [Urban core]",V,Chicago
E0056,46201,"IN, Marion County [Urban core]",V,Chicago
E0056,46202,"IN, Marion County [Urban core]",V,Chicago
E0056,46203,"IN, Marion County [Urban core]",V,Chicago
E0056,46204,"IN, Marion County [Urban core]",V,Chicago
E0056,46205,"IN, Marion County [Urban core]",V,Chicago
E0056,46208,"IN, Marion County [Urban core]",V,Chicago
E0056,46214,"IN, Marion County [Urban core]",V,Chicago
E0056,46216,"IN, Marion County [Urban core]",V,Chicago
E0056,46217,"IN, Marion County [Urban core]",V,Chicago
E0056,46218,"IN, Marion County [Urban core]",V,Chicago
E0056,46219,"IN, Marion County [Urban core]",V,Chicago
E0056,46220,"IN, Marion County [Urban core]",V,Chicago
E0056,46221,"IN, Marion County [Urban core]",V,Chicago
E0056,46222,"IN, Marion County [Urban core]",V,Chicago
E0056,46224,"IN, Marion County [Urban core]",V,Chicago
E0056,46225,"IN, Marion County [Urban core]",V,Chicago
E0056,46226,"IN, Marion County [Urban core]",V,Chicago
E0056,46227,"IN, Marion County [Urban core]",V,Chicago
E0056,46228,"IN, Marion County [Urban core]",V,Chicago
E0056,46229,"IN, Marion County [Urban core]",V,Chicago
E0056,46231,"IN, Marion County [Urban core]",V,Chicago
E0056,46234,"IN, Marion County [Urban core]",V,Chicago
E0056,46235,"IN, Marion County [Urban core]",V,Chicago
E0056,46236,"IN, Marion County [Urban core]",V,Chicago
E0056,46237,"IN, Marion County [Urban core]",V,Chicago
E0056,46239,"IN, Marion County [Urban core]",V,Chicago
E0056,46240,"IN, Marion County [Urban core]",V,Chicago
E0056,46241,"IN, Marion County [Urban core]",V,Chicago
E0056,46250,"IN, Marion County [Urban core]",V,Chicago
E0056,46254,"IN, Marion County [Urban core]",V,Chicago
E0056,46256,"IN, Marion County [Urban core]",V,Chicago
E0056,46259,"IN, Marion County [Urban core]",V,Chicago
E0056,46260,"IN, Marion County [Urban core]",V,Chicago
E0056,46268,"IN, Marion County [Urban core]",V,Chicago
E0056,46278,"IN, Marion County [Urban core]",V,Chicago
E0056,46280,"IN, Marion County [Urban core]",V,Chicago
E0056,46290,"IN, Marion County [Urban core]",V,Chicago
E0056,47240,"IN, Marion County [Urban core]",V,Chicago
E0056,47263,"IN, Marion County [Urban core]",V,Chicago
E0056,47283,"IN, Marion County [Urban core]",V,Chicago
E0056,47351,"IN, Marion County [Urban core]",V,Chicago
E0056,47384,"IN, Marion County [Urban core]",V,Chicago
E0056,47456,"IN, Marion County [Urban core]",V,Chicago
E0057,46035,"IN, Clinton County [Suburban]",V,Chicago
E0057,46039,"IN, Clinton County [Suburban]",V,Chicago
E0057,46041,"IN, Clinton County [Suburban]",V,Chicago
E0057,46050,"IN, Clinton County [Suburban]",V,Chicago
E0057,46052,"IN, Clinton County [Suburban]",V,Chicago
E0057,46057,"IN, Clinton County [Suburban]",V,Chicago
E0057,46058,"IN, Clinton County [Suburban]",V,Chicago
E0057,46065,"IN, Clinton County [Suburban]",V,Chicago
E0057,46071,"IN, Clinton County [Suburban]",V,Chicago
E0058,46045,"IN, Indianapolis-Carmel-Muncie [Large rural]",V,Chicago
E0058,46049,"IN, Indianapolis-Carmel-Muncie [Large rural]",V,Chicago
E0058,46068,"IN, Indianapolis-Carmel-Muncie [Large rural]",V,Chicago
E0058,46072,"IN, Indianapolis-Carmel-Muncie [Large rural]",V,Chicago
E0058,46076,"IN, Indianapolis-Carmel-Muncie [Large rural]",V,Chicago
E0059,46103,"IN, Greencastle [Urban core]",V,Chicago
E0059,46105,"IN, Greencastle [Urban core]",V,Chicago
E0059,46118,"IN, Greencastle [Urban core]",V,Chicago
E0059,46120,"IN, Greencastle [Urban core]",V,Chicago
E0059,46121,"IN, Greencastle [Urban core]",V,Chicago
E0059,46122,"IN, Greencastle [Urban core]",V,Chicago
E0059,46128,"IN, Greencastle [Urban core]",V,Chicago
E0059,46135,"IN, Greencastle [Urban core]",V,Chicago
E0059,46165,"IN, Greencastle [Urban core]",V,Chicago
E0059,46171,"IN, Greencastle [Urban core]",V,Chicago
E0059,46172,"IN, Greencastle [Urban core]",V,Chicago
E0059,46175,"IN, Greencastle [Urban core]",V,Chicago
E0059,46180,"IN, Greencastle [Urban core]",V,Chicago
E0060,46110,"IN, Shelby County [Suburban]",V,Chicago
E0060,46126,"IN, Shelby County [Suburban]",V,Chicago
E0060,46130,"IN, Shelby County [Suburban]",V,Chicago
E0060,46144,"IN, Shelby County [Suburban]",V,Chicago
E0060,46150,"IN, Shelby County [Suburban]",V,Chicago
E0060,46161,"IN, Shelby County [Suburban]",V,Chicago
E0060,46176,"IN, Shelby County [Suburban]",V,Chicago
E0060,46182,"IN, Shelby County [Suburban]",V,Chicago
E0060,47234,"IN, Shelby County [Suburban]",V,Chicago
E0060,47272,"IN, Shelby County [Suburban]",V,Chicago
E0061,46301,"IN, Lake County [Urban core] [Central] One",V,Chicago
E0061,46303,"IN, Lake County [Urban core] [Central] One",V,Chicago
E0061,46304,"IN, Lake County [Urban core] [Central] One",V,Chicago
E0061,46307,"IN, Lake County [Urban core] [Central] One",V,Chicago
E0061,46310,"IN, Lake County [Urban core] [Central] One",V,Chicago
E0061,46341,"IN, Lake County [Urban core] [Central] One",V,Chicago
E0061,46342,"IN, Lake County [Urban core] [Central] One",V,Chicago
E0061,46347,"IN, Lake County [Urban core] [Central] One",V,Chicago
E0061,46348,"IN, Lake County [Urban core] [Central] One",V,Chicago
E0061,46349,"IN, Lake County [Urban core] [Central] One",V,Chicago
E0061,46356,"IN, Lake County [Urban core] [Central] One",V,Chicago
E0061,46360,"IN, Lake County [Urban core] [Central] One",V,Chicago
E0061,46368,"IN, Lake County [Urban core] [Central] One",V,Chicago
E0061,46376,"IN, Lake County [Urban core] [Central] One",V,Chicago
E0061,46377,"IN, Lake County [Urban core] [Central] One",V,Chicago
E0061,46379,"IN, Lake County [Urban core] [Central] One",V,Chicago
E0061,46381,"IN, Lake County [Urban core] [Central] One",V,Chicago
E0061,46383,"IN, Lake County [Urban core] [Central] One",V,Chicago
E0061,46385,"IN, Lake County [Urban core] [Central] One",V,Chicago
E0061,46390,"IN, Lake County [Urban core] [Central] One",V,Chicago
E0061,46391,"IN, Lake County [Urban core] [Central] One",V,Chicago
E0061,46392,"IN, Lake County [Urban core] [Central] One",V,Chicago
E0061,46393,"IN, Lake County [Urban core] [Central] One",V,Chicago
E0061,46402,"IN, Lake County [Urban core] [Central] One",V,Chicago
E0061,46403,"IN, Lake County [Urban core] [Central] One",V,Chicago
E0061,46404,"IN, Lake County [Urban core] [Central] One",V,Chicago
E0061,46405,"IN, Lake County [Urban core] [Central] One",V,Chicago
E0061,46406,"IN, Lake County [Urban core] [Central] One",V,Chicago
E0061,46407,"IN, Lake County [Urban core] [Central] One",V,Chicago
E0061,46408,"IN, Lake County [Urban core] [Central] One",V,Chicago
E0061,46409,"IN, Lake County [Urban core] [Central] One",V,Chicago
E0061,46410,"IN, Lake County [Urban core] [Central] One",V,Chicago
E0061,47943,"IN, Lake County [Urban core] [Central] One",V,Chicago
E0061,49115,"IN, Lake County [Urban core] [Central] One",V,Chicago
E0061,49116,"IN, Lake County [Urban core] [Central] One",V,Chicago
E0061,49117,"IN, Lake County [Urban core] [Central] One",V,Chicago
E0061,49128,"IN, Lake County [Urban core] [Central] One",V,Chicago
E0061,49129,"IN, Lake County [Urban core] [Central] One",V,Chicago
E0062,46311,"IN, Lake County [Urban core] [Central] Two",V,Chicago
E0062,46312,"IN, Lake County [Urban core] [Central] Two",V,Chicago
E0062,46319,"IN, Lake County [Urban core] [Central] Two",V,Chicago
E0062,46320,"IN, Lake County [Urban core] [Central] Two",V,Chicago
E0062,46321,"IN, Lake County [Urban core] [Central] Two",V,Chicago
E0062,46322,"IN, Lake County [Urban core] [Central] Two",V,Chicago
E0062,46323,"IN, Lake County [Urban core] [Central] Two",V,Chicago
E0062,46324,"IN, Lake County [Urban core] [Central] Two",V,Chicago
E0062,46327,"IN, Lake County [Urban core] [Central] Two",V,Chicago
E0062,46373,"IN, Lake County [Urban core] [Central] Two",V,Chicago
E0062,46375,"IN, Lake County [Urban core] [Central] Two",V,Chicago
E0062,46394,"IN, Lake County [Urban core] [Central] Two",V,Chicago
E0063,46340,"IN, Michigan City-La Porte [Urban core]",V,Chicago
E0063,46345,"IN, Michigan City-La Porte [Urban core]",V,Chicago
E0063,46346,"IN, Michigan City-La Porte [Urban core]",V,Chicago
E0063,46350,"IN, Michigan City-La Porte [Urban core]",V,Chicago
E0063,46365,"IN, Michigan City-La Porte [Urban core]",V,Chicago
E0063,46366,"IN, Michigan City-La Porte [Urban core]",V,Chicago
E0063,46371,"IN, Michigan City-La Porte [Urban core]",V,Chicago
E0063,46374,"IN, Michigan City-La Porte [Urban core]",V,Chicago
E0063,46382,"IN, Michigan City-La Porte [Urban core]",V,Chicago
E0063,46532,"IN, Michigan City-La Porte [Urban core]",V,Chicago
E0063,46534,"IN, Michigan City-La Porte [Urban core]",V,Chicago
E0064,46501,"IN, Plymouth [Suburban]",V,Chicago
E0064,46504,"IN, Plymouth [Suburban]",V,Chicago
E0064,46506,"IN, Plymouth [Suburban]",V,Chicago
E0064,46511,"IN, Plymouth [Suburban]",V,Chicago
E0064,46531,"IN, Plymouth [Suburban]",V,Chicago
E0064,46537,"IN, Plymouth [Suburban]",V,Chicago
E0064,46563,"IN, Plymouth [Suburban]",V,Chicago
E0064,46570,"IN, Plymouth [Suburban]",V,Chicago
E0064,46595,"IN, Plymouth [Suburban]",V,Chicago
E0065,46507,"IN-MI, South Bend-Mishawaka [Urban core]",V,Chicago
E0065,46514,"IN-MI, South Bend-Mishawaka [Urban core]",V,Chicago
E0065,46516,"IN-MI, South Bend-Mishawaka [Urban core]",V,Chicago
E0065,46517,"IN-MI, South Bend-Mishawaka [Urban core]",V,Chicago
E0065,46530,"IN-MI, South Bend-Mishawaka [Urban core]",V,Chicago
